id,search_term,impressions,conversions,cost,account_id
9331,refrigerador,282,0.0,23270000,5555555555
7808,kilo carne wagyu,1,0.0,10000,5555555555
2146,nintendo switch,616,0.0,24880000,5555555555
9183,pañales bbtips etapa 7,4,0.0,1180000,5555555555
3190,mabe lavadora,25,0.0,6190000,5555555555
7476,agua mineral schweppes,5,0.0,30000,5555555555
2038,pantalla 50 pulgadas,33,0.0,9190000,5555555555
8147,lata de leche condensada,43,0.0,180000,5555555555
1855,refrigerador 14 pies,69,0.0,5990000,5555555555
6638,don ramon cristalino,11,0.0,430000,5555555555
354,off repelente,8,0.0,4210000,5555555555
6150,hilo dental tienda,1,0.0,50000,5555555555
3855,mabe de 6 quemadores,2,0.0,710000,5555555555
659,pasta dental colgate sensitive pro alivio,1,0.0,1280000,5555555555
3041,estufas precio,4,0.0,910000,5555555555
4393,estufa mabe modelo em7654bfis1,1,0.0,300000,5555555555
4379,estufa de 30 pulgadas,1,0.0,570000,5555555555
4807,tv 55,4,0.0,1380000,5555555555
2518,bones exotic,1,0.0,10000,5555555555
6088,nenuco merienditas,1,0.0,1500000,5555555555
6120,mis pastelitos horno,4,0.0,180000,5555555555
338,crema depilatoria veet facial,5,0.0,20000,5555555555
6278,pistola para riego,1,0.0,210000,5555555555
694,pasta colgate luminous white,4,0.0,660000,5555555555
2000,pista hot wheels,18,0.0,500000,5555555555
8026,mantequilla de kilo para reposteria,1,0.0,2420000,5555555555
9584,walmart,1,0.0,1640000,5555555555
6947,gillette,10,0.0,5230000,5555555555
491,regio just 1 32 rollos,22,0.0,1180000,5555555555
5898,earbuds jvc,1,0.0,30000,5555555555
5563,bocina fol fs r207,5,0.0,720000,5555555555
1835,remate de refrigeradores en coppel,11,0.0,440000,5555555555
9140,martinellis,7,0.0,240000,5555555555
5270,pantallas 55 pulgadas,5,0.0,440000,5555555555
5084,laptop lenovo 82vg0044lm,1,0.0,20000,5555555555
4124,refrigeradores en coppel,2,0.0,580000,5555555555
5220,microsoft office 365 personal,2,0.0,290000,5555555555
2716,refrigerador de 9 pies,1,0.0,6590000,5555555555
2227,pantallas de 40 pulgadas baratas,3,0.0,90000,5555555555
1145,mascara dinosaurio,1,0.0,130000,5555555555
819,bicicleta urbana,1,0.0,30000,5555555555
7643,teléfono fisher price,3,0.0,410000,5555555555
7302,refresco la mexicana,3,0.0,10000,5555555555
6787,perrito camina conmigo fisher price,12,0.0,170000,5555555555
7640,smart phone fisher price,3,0.0,420000,5555555555
9748,power mora azul,2,0.0,620000,5555555555
9051,tienda papel higienico,16,0.0,20000,5555555555
459,sarten tefal 30 cm,7,0.0,1460000,5555555555
2645,refrigerador french,2,0.0,6580000,5555555555
4565,refrigerador midea 19 pies frenchdoor inox,4,0.0,4720000,5555555555
8814,drano max gel,8,0.0,10000,5555555555
9765,panceta de cerdo,4,0.0,80000,5555555555
6020,pan cero harina bimbo,1,0.0,10000,5555555555
2531,crema de coco calahua,18,0.0,20000,5555555555
9244,pañales etapa 6,6,0.0,770000,5555555555
2916,dispensador mabe,3,0.0,2980000,5555555555
7772,pollo pilgrims,11,0.0,90000,5555555555
664,pasta toms,14,0.0,60000,5555555555
1695,soriana en linea,1,0.0,960000,5555555555
9396,lavadoras,578,0.0,42690000,5555555555
8940,ace 3 kilos,1,0.0,1500000,5555555555
5816,laptop hp 8 gb,1,0.0,860000,5555555555
9581,elektra,53,0.0,1670000,5555555555
8126,nidal,30,0.0,10000,5555555555
9961,papel higiénico elite 32 rollos,5,0.0,3850000,5555555555
6376,tequila jose cuervo,36,0.0,8410000,5555555555
4711,bocinas klipsch,3,0.0,1110000,5555555555
277,leche condensada precio,17,0.0,870000,5555555555
336,gillette mach 3 sensitive,2,0.0,940000,5555555555
5014,moto g52 precio,3,0.0,10000,5555555555
3525,tienda refrigeradores,19,0.0,680000,5555555555
4332,estufa negra 6 quemadores,1,0.0,900000,5555555555
2068,tablet,19,0.0,2790000,5555555555
4485,estufa 6 quemadores negra,3,0.0,680000,5555555555
8411,bic comfort advance 3 precio,7,0.0,450000,5555555555
4013,ventilador atomi smart,5,0.0,10000,5555555555
85,axon 50 lite,194,0.0,9460000,5555555555
8937,mopa vileda,1,0.0,3660000,5555555555
4174,refrigerador bottom freezer 300 l black stainless steel mabe rmb300izmrp0,1,0.0,480000,5555555555
3509,refrigeradores baratos,6,0.0,3460000,5555555555
3745,refrigerador samsung 11 pies,48,0.0,4020000,5555555555
4855,samsung a14,37,0.0,490000,5555555555
3197,estufa 6 quemadores oferta,4,0.0,2040000,5555555555
7467,san pellegrino fico d india,1,0.0,190000,5555555555
888,loreal hidra total 5,6,0.0,1340000,5555555555
7820,goicoechea con mentol,1,0.0,300000,5555555555
855,garnier express aclara,22,0.0,190000,5555555555
7735,aguja de cerdo,2,0.0,1700000,5555555555
9427,frigobar 2 pies,3,0.0,710000,5555555555
1566,mini split,99,0.0,7730000,5555555555
3716,whirlpool lavadora 16 kg,6,0.0,650000,5555555555
3269,refrigerador french door,59,0.0,13370000,5555555555
1275,campeon alimento para perro,9,0.0,130000,5555555555
4562,refrigerador inverter,11,0.0,840000,5555555555
418,tienda ofertas,3,0.0,5930000,5555555555
7683,arrachera de res,1,0.0,510000,5555555555
9913,regio papel higiénico luxury almond touch,3,0.0,17020000,5555555555
239,pollo entero precio,5,0.0,80000,5555555555
5223,decodificador para tv viejitas,2,0.0,10000,5555555555
9526,refrigerador top mount whirlpool 18 pies antifingerprint,2,0.0,6160000,5555555555
3403,microondas mabe 1.1,1,0.0,2000000,5555555555
6823,huevo tienda,2,0.0,1160000,5555555555
5044,bocinas computadora,1,0.0,420000,5555555555
3799,mini split aire acondicionado,4,0.0,1160000,5555555555
7132,jarra vidrio con tapa,1,0.0,1060000,5555555555
1845,estufa,242,0.0,11650000,5555555555
4550,refrigerador dos puertas baratos,1,0.0,1050000,5555555555
5158,iphone 12 en tienda,1,0.0,1070000,5555555555
7342,caja jugos del valle,1,0.0,430000,5555555555
9604,bodega aurrera,1,0.0,1250000,5555555555
839,babaria retinol,2,0.0,240000,5555555555
1747,estufa mabe 4 quemadores walmart,3,0.0,5910000,5555555555
6316,macetas,1,0.0,810000,5555555555
9518,refrigeradores,559,0.0,38930000,5555555555
7214,garrafon de agua tienda,1,0.0,1760000,5555555555
8700,laundry disinfectant,2,0.0,760000,5555555555
31,roku tv,441,0.0,7570000,5555555555
8872,dawny,2,0.0,810000,5555555555
4882,ideapad slim 3,6,0.0,4470000,5555555555
7377,coca 355 ml,16,0.0,2480000,5555555555
7412,fruxo jugo,1,0.0,10000,5555555555
2422,tequila 1800,140,0.0,3030000,5555555555
1105,juego 5 segundos,1,0.0,460000,5555555555
5970,not chicken,5,0.0,100000,5555555555
9621,laptop hp pavilion,13,0.0,1740000,5555555555
2360,polly pocket,105,0.0,5010000,5555555555
4176,refrigerador tienda ofertas,1,0.0,330000,5555555555
8688,jabon oxiclean,2,0.0,10000,5555555555
5058,impresoras,3,0.0,1360000,5555555555
4523,refri dos puertas,4,0.0,450000,5555555555
7982,fage yogurt,12,0.0,10000,5555555555
665,pasta crest,3,0.0,240000,5555555555
7274,coca de cafe,1,0.0,10000,5555555555
732,camastros para alberca,2,0.0,2540000,5555555555
1874,lavadora doble tina 18 kg,5,0.0,4660000,5555555555
4161,refri barato,2,0.0,210000,5555555555
6460,black label,10,0.0,380000,5555555555
3042,estufas precios,1,0.0,850000,5555555555
5315,ofertas de pantallas en soriana,2,0.0,80000,5555555555
493,papel higiénico,85,0.0,1160000,5555555555
5028,tienda impresoras,3,0.0,460000,5555555555
6971,cloro,4,0.0,3240000,5555555555
6994,lysol desinfectante,8,0.0,490000,5555555555
8082,entera,1,0.0,70000,5555555555
8023,leche de arroz,4,0.0,10000,5555555555
8145,lata de clavel,6,0.0,20000,5555555555
2444,whisky,22,0.0,1320000,5555555555
8695,cloro para mascotas,4,0.0,670000,5555555555
2895,enfriador de aire de torre,2,0.0,580000,5555555555
9856,cascade lavavajillas,4,0.0,350000,5555555555
2517,bones botella oxxo,1,0.0,10000,5555555555
6223,8470001625069,1,0.0,200000,5555555555
7116,t fal,3,0.0,2100000,5555555555
9607,refrigerador,11,0.0,7400000,5555555555
3600,lavadora continental tienda,4,0.0,210000,5555555555
3506,refrigerador continental 9 pies,1,0.0,10000,5555555555
7200,monster tienda,1,0.0,340000,5555555555
6976,cloralex,34,0.0,210000,5555555555
8282,caprice tienda,3,0.0,1050000,5555555555
8021,yogur natural,8,0.0,10000,5555555555
8889,raid para cucarachas,5,0.0,10000,5555555555
2413,tequila don ramón punta diamante plata,2,0.0,3680000,5555555555
174,tequila avion añejo,1,0.0,200000,5555555555
3746,refrigerador walmart,16,0.0,1080000,5555555555
5612,a14 samsung 5g,1,0.0,430000,5555555555
1757,refrigerador mabe de 19 pies,2,0.0,540000,5555555555
9453,soriana,5,0.0,14560000,5555555555
7925,kefir,88,0.0,10000,5555555555
162,bacardi de coco,18,0.0,1560000,5555555555
1771,lg refrigerador de 11 pies con despachador en plateado,3,0.0,2140000,5555555555
6001,medallones de queso con elote,1,0.0,10000,5555555555
4103,refrigerador dos puertas,58,0.0,4140000,5555555555
1759,lavadora lg 19 kg tienda,8,0.0,2800000,5555555555
5715,multifuncional hp smart tank 520,6,0.0,630000,5555555555
6259,jabon avesop,1,0.0,150000,5555555555
3896,refrigeradores con llave,1,0.0,350000,5555555555
7512,ciel de litro,2,0.0,200000,5555555555
1749,estufa mabe 6 quemadores negra,5,0.0,3460000,5555555555
1834,refrigeradores walmart,52,0.0,7410000,5555555555
699,marvis pasta,2,0.0,300000,5555555555
1700,aurrera,1,0.0,2640000,5555555555
1279,croquetas campeon adulto,2,0.0,820000,5555555555
9227,bbtips etapa 7,126,0.0,4890000,5555555555
6219,sadhana shampoo intimo,1,0.0,170000,5555555555
9030,papel de baño,29,0.0,9400000,5555555555
3937,refrigerador en descuento,2,0.0,1410000,5555555555
1206,bio oil tienda,1,0.0,150000,5555555555
1995,pistas hot wheels,19,0.0,850000,5555555555
8829,ferreteria tienda,1,0.0,1700000,5555555555
1174,nivea after sun,1,0.0,520000,5555555555
1262,pedigree tienda,2,0.0,4090000,5555555555
7647,microfono fisher price,7,0.0,300000,5555555555
212,tequila don ramón plata punta diamante 750 ml,1,0.0,280000,5555555555
4459,aire acondicionado midea,4,0.0,1010000,5555555555
7653,nenuco en oferta,1,0.0,1200000,5555555555
4140,secadoras de ropa eléctricas,1,0.0,220000,5555555555
8405,crema depilatoria nair,2,0.0,120000,5555555555
5852,laptops en costco,1,0.0,1550000,5555555555
3912,refri mabe,25,0.0,4750000,5555555555
3977,tienda linea blanca,1,0.0,2680000,5555555555
1235,croquetas full life cachorro,1,0.0,1250000,5555555555
483,tienda online,4,0.0,1940000,5555555555
3071,refrigerador puerta de cristal,6,0.0,1830000,5555555555
7828,complete chobani,1,0.0,210000,5555555555
766,bomba para inflar colchones,13,0.0,320000,5555555555
143,tienda en linea,109,0.0,2900000,5555555555
4831,tv philips 50 pulgadas qled 4k smart 50pul7973 f8,3,0.0,820000,5555555555
8656,spray family guard,1,0.0,1220000,5555555555
9549,soriana,18,0.0,5990000,5555555555
4845,playstation,2,0.0,8180000,5555555555
2352,polly pocket,20,0.0,3670000,5555555555
9564,refrigeradores,3,0.0,8390000,5555555555
1704,clima de ventana 110v tienda,7,0.0,920000,5555555555
5314,ofertas de liquidación,1,0.0,560000,5555555555
4022,lavadora 20 kg,48,0.0,2310000,5555555555
8199,garnier fructis tienda,1,0.0,540000,5555555555
9870,downy,46,0.0,330000,5555555555
4039,lavadora lg de 25 kg,2,0.0,1850000,5555555555
4166,refrigerador 7 pies,102,0.0,12440000,5555555555
4849,zte blade v41 64gb,1,0.0,160000,5555555555
2968,refrigerador rebajas,1,0.0,2940000,5555555555
4087,refri 3 puertas,3,0.0,4860000,5555555555
2267,celular motorola,3,0.0,760000,5555555555
8757,pinol repelente de insectos tienda,1,0.0,990000,5555555555
7979,carton de huevo,1,0.0,490000,5555555555
9104,ofertas tienda hoy,21,0.0,2360000,5555555555
7891,crema anchor,4,0.0,10000,5555555555
4203,refrigeradores económicos,2,0.0,270000,5555555555
7765,chicharron prensado,14,0.0,360000,5555555555
8368,veet crema depilatoria intima,4,0.0,10000,5555555555
7558,mtn dew,18,0.0,440000,5555555555
4753,samsung galaxy a04 64 gb,2,0.0,80000,5555555555
6701,jerez tres coronas,31,0.0,10000,5555555555
9511,licuadora oster,19,0.0,3440000,5555555555
9079,soriana,11,0.0,2480000,5555555555
1479,refrigeradores walmart,20,0.0,5380000,5555555555
803,honey whale orno,2,0.0,390000,5555555555
594,ponds rejuveness 400 g precio,1,0.0,800000,5555555555
6390,hacienda de tepa blanco,1,0.0,440000,5555555555
9125,play doh,18,0.0,600000,5555555555
1576,lavadora lg 19 kg tienda,4,0.0,27040000,5555555555
1901,dispensador de agua fría y caliente,7,0.0,4070000,5555555555
6242,secadora cabello tienda,1,0.0,20000,5555555555
7191,naranjada,2,0.0,460000,5555555555
534,tienda ofertas,110,0.0,2770000,5555555555
7992,yogurt griego sin azucar danone,1,0.0,150000,5555555555
1401,tienda cat chow,3,0.0,10000,5555555555
3542,refrigerador atvio 9.4 pies,4,0.0,750000,5555555555
1032,toallas kotex,6,0.0,10000,5555555555
2520,boones,72,0.0,160000,5555555555
3325,refrigeradores con descuento,1,0.0,440000,5555555555
5834,laptop i3 8gb ram,6,0.0,4150000,5555555555
5263,hyundai tv,2,0.0,380000,5555555555
2416,tequila don ramón punta diamante plata,2,0.0,1600000,5555555555
9376,aire acondicionado,23,0.0,640000,5555555555
6943,crema aloe vera para quemaduras,1,0.0,790000,5555555555
4930,hp 14dq0505la,8,0.0,640000,5555555555
6372,roku gin,1,0.0,10000,5555555555
8498,jaladores walmart,1,0.0,190000,5555555555
1264,liquido antisarro para perros,1,0.0,160000,5555555555
2539,skyy cosmo,3,0.0,10000,5555555555
6003,sure crisp mccain,1,0.0,10000,5555555555
7154,red bull,4,0.0,2760000,5555555555
7159,bonafont 11 litros,1,0.0,1180000,5555555555
9809,ofertas tienda,10,0.0,990000,5555555555
3493,refrigeradores tienda,9,0.0,600000,5555555555
7498,power de mora,2,0.0,300000,5555555555
1992,pistas hot wheels,6,0.0,800000,5555555555
4629,hot wheels 10 pack styles may vary exclusive,1,0.0,940000,5555555555
4334,estufa de titanio,1,0.0,720000,5555555555
7079,ariel concentrado 800 ml precio,2,0.0,2690000,5555555555
9542,refrigerador,1992,0.0,143630000,5555555555
5407,rca 50 roku,2,0.0,270000,5555555555
1205,crema neutro balance,3,0.0,10000,5555555555
8718,downy perlas tienda,3,0.0,10000,5555555555
8812,cloro con vinagre,6,0.0,10000,5555555555
2361,polly pocket,13,0.0,1230000,5555555555
1366,sobres de whiskas precio,2,0.0,130000,5555555555
5679,fire stick tv walmart,1,0.0,610000,5555555555
7283,yoli 600 ml,1,0.0,10000,5555555555
3893,frigobar tienda,16,0.0,1660000,5555555555
872,bloqueador loreal uv defender,1,0.0,260000,5555555555
9993,papel higienico petalo 16 rollos,6,0.0,6270000,5555555555
3861,walmart estufa,3,0.0,4170000,5555555555
4782,tablet lenovo tab m8,2,0.0,1210000,5555555555
4618,midea 19 pies french door,2,0.0,140000,5555555555
1291,minino baby,10,0.0,10000,5555555555
4197,refrigerador walmart,34,0.0,4290000,5555555555
9519,refrigeradores mabe,36,0.0,460000,5555555555
8727,persil tienda,4,0.0,1010000,5555555555
5053,smart tv hyundai 32,4,0.0,220000,5555555555
9192,huggies supreme etapa 3,181,0.0,2120000,5555555555
8692,baking soda,2,0.0,920000,5555555555
3192,sams lavadora,2,0.0,2910000,5555555555
6097,encanto muñeca,1,0.0,360000,5555555555
6767,jugo del valle manzana arandano,1,0.0,870000,5555555555
1080,hippos glotones,4,0.0,620000,5555555555
2532,kalahua,1,0.0,60000,5555555555
2278,pantalla 75 pulgadas,40,0.0,10710000,5555555555
1979,mini split,7,0.0,2020000,5555555555
5036,impresora multifuncional,18,0.0,550000,5555555555
1425,mini split,22,0.0,8570000,5555555555
7339,coquitas,1,0.0,10000,5555555555
9335,mini split 110v,3,0.0,5230000,5555555555
5331,pantalla 65,1,0.0,260000,5555555555
7958,oatly milk,5,0.0,180000,5555555555
3660,frigobar en tienda,2,0.0,10000,5555555555
4427,oferta estufa,4,0.0,1850000,5555555555
757,maleta hercules,1,0.0,870000,5555555555
8509,h24 mosquitos,1,0.0,1650000,5555555555
663,pasta dental toms,1,0.0,290000,5555555555
6721,galletas tienda,2,0.0,2780000,5555555555
2863,refrigerador 22 pies,5,0.0,3030000,5555555555
314,tienda en linea,244,0.0,7030000,5555555555
6379,whisky johnnie walker red label,4,0.0,260000,5555555555
4488,estufa mabe black slate,6,0.0,1440000,5555555555
9546,refrigerador mabe 10 pies,37,0.0,560000,5555555555
7833,mantequilla iberia,1,0.0,90000,5555555555
1319,pedigree alimento humedo,1,0.0,1170000,5555555555
7703,camaron grande,1,0.0,4000000,5555555555
5119,nintendo switch oled pokemon,1,0.0,770000,5555555555
8689,vanish liquido,7,0.0,270000,5555555555
9378,ventilador,30,0.0,4040000,5555555555
7901,oikos fresa,3,0.0,50000,5555555555
1222,listerine whitening extreme 236 ml precio,3,0.0,150000,5555555555
5384,pantallas tienda,15,0.0,20000,5555555555
8920,ensueño tapa verde,3,0.0,20000,5555555555
3449,lavasecadora inverter lg,1,0.0,1660000,5555555555
7247,jugo old orchard,1,0.0,300000,5555555555
2450,jose cuervo especial plata 990 ml precio,1,0.0,9120000,5555555555
9780,yoplait griego sin azucar,18,0.0,270000,5555555555
4366,estufa 6 quemadores tienda,2,0.0,130000,5555555555
5561,laptop hp 14 em0xxx,2,0.0,480000,5555555555
3469,walmart lavasecadora,6,0.0,1610000,5555555555
3091,secadora a gas,11,0.0,1450000,5555555555
3338,refrigeradores lg dos puertas,3,0.0,340000,5555555555
9836,salvo,33,0.0,10000,5555555555
5659,tablet samsung 8.7 pulgadas,1,0.0,1040000,5555555555
389,suavitel tienda,9,0.0,1420000,5555555555
8663,laminitas de raid,13,0.0,20000,5555555555
4224,horno de conveccion,1,0.0,2780000,5555555555
6845,leche santa clara deslactosada,10,0.0,2580000,5555555555
8080,yogurt griego tienda,1,0.0,100000,5555555555
7787,pollo fresco,9,0.0,1320000,5555555555
9852,vanish,19,0.0,2760000,5555555555
7121,sartenes t fal 3 piezas,1,0.0,1580000,5555555555
9457,lavadora samsung,6,0.0,1580000,5555555555
1668,soriana en linea,5,0.0,8780000,5555555555
9203,pañales suavelastic etapa 4,65,0.0,2490000,5555555555
4907,motorola g53 5g,6,0.0,1220000,5555555555
6830,leche santa clara,37,0.0,1330000,5555555555
8298,bioexpert shampoo,21,0.0,50000,5555555555
5156,iphone 12 128gb azul precio,1,0.0,690000,5555555555
8960,sarten de titanio precio,1,0.0,1030000,5555555555
7895,yogur lala,3,0.0,90000,5555555555
9945,regio just 1,106,0.0,11130000,5555555555
8668,raid,32,0.0,50000,5555555555
4052,lavadoras automaticas walmart,4,0.0,690000,5555555555
3586,parrilla supra,1,0.0,210000,5555555555
3852,estufas mabe 6 quemadores,15,0.0,1630000,5555555555
7935,leche condensada pronto 3b,6,0.0,530000,5555555555
735,hielera tienda,12,0.0,3690000,5555555555
4399,aclarar el cabello,1,0.0,30000,5555555555
7673,tienda en linea,3,0.0,950000,5555555555
2854,oferta lavadora,3,0.0,14060000,5555555555
7347,peñafiel twist,76,0.0,200000,5555555555
7050,suavizante,3,0.0,3520000,5555555555
1726,aurrera,14,0.0,2290000,5555555555
3423,centro de lavado,82,0.0,1470000,5555555555
2216,pantalla 75 pulgadas,32,0.0,2690000,5555555555
9689,walmart laptop,28,0.0,2010000,5555555555
8696,pinol para mascotas,1,0.0,180000,5555555555
5887,moto g82 coppel,3,0.0,1410000,5555555555
6527,tequila don ramon reposado,7,0.0,420000,5555555555
8952,raid max mata chinches,1,0.0,30000,5555555555
4577,refrigerador walmart,36,0.0,2420000,5555555555
5860,multimedia laptop,1,0.0,1560000,5555555555
150,secadora de cabello,273,0.0,7710000,5555555555
210,bacardi mango,52,0.0,460000,5555555555
7953,oat milk,10,0.0,580000,5555555555
5073,impresora multifuncional tienda,2,0.0,280000,5555555555
7318,garrafones de 10 litros,2,0.0,10000,5555555555
4043,lavadora lg smart inverter,1,0.0,1390000,5555555555
2365,cleo de nile monster high,4,0.0,1000000,5555555555
9419,refrigeradores,92,0.0,10020000,5555555555
8800,jabón zote precio soriana,1,0.0,870000,5555555555
6052,horno electrico mis pastelitos,1,0.0,450000,5555555555
5433,smart liverpool,1,0.0,140000,5555555555
1869,clima de ventana 110v tienda,8,0.0,450000,5555555555
103,regulador,36,0.0,1170000,5555555555
5568,pantalla 32,4,0.0,1420000,5555555555
9698,ofertas juguetes,2,0.0,830000,5555555555
8924,microdyn,88,0.0,30000,5555555555
5341,pantalla de 49,2,0.0,260000,5555555555
4866,iphone 11 128gb nuevo,4,0.0,2940000,5555555555
1424,secadoras de ropa,18,0.0,3780000,5555555555
6904,danonino lunch,20,0.0,70000,5555555555
7733,arrachera marinada tienda,2,0.0,10000,5555555555
384,cloro tienda,1,0.0,980000,5555555555
9024,sillas de plastico para niños,3,0.0,280000,5555555555
1778,refrigerador mabe 14 pies coppel,6,0.0,650000,5555555555
4215,ventilador man 18,1,0.0,4280000,5555555555
9829,raid casa y jardín 400 ml precio,2,0.0,5510000,5555555555
1551,ofertas,7,0.0,1400000,5555555555
9808,tienda ofertas,43,0.0,1470000,5555555555
8437,brasso antigrasa max,2,0.0,510000,5555555555
9756,pollo entero precio,4,0.0,640000,5555555555
3036,estufas en home depot precios,2,0.0,380000,5555555555
9757,panceta de cerdo,19,0.0,980000,5555555555
8657,ariel 5.5 kg walmart,1,0.0,660000,5555555555
4696,goo jit zu,9,0.0,20000,5555555555
5368,pantalla smart tv baratas,1,0.0,30000,5555555555
5588,tienda iphone 13,1,0.0,310000,5555555555
6852,yogurt griego sin azucar bebible,8,0.0,390000,5555555555
6251,calcetines circulation,1,0.0,140000,5555555555
8827,tienda oferta,4,0.0,1510000,5555555555
5602,pantalla lg oled,13,0.0,3240000,5555555555
9468,congelador,76,0.0,4160000,5555555555
4085,mabe,1,0.0,1490000,5555555555
7111,axion 900 ml,23,0.0,2690000,5555555555
6031,pan arabe tienda,1,0.0,20000,5555555555
7761,filete,1,0.0,1770000,5555555555
5162,tienda bocinas,1,0.0,470000,5555555555
1129,mascara de dinosaurio,2,0.0,60000,5555555555
961,nivea serum tono natural,2,0.0,350000,5555555555
366,detergente foca liquido,5,0.0,890000,5555555555
9469,mini split 110v,12,0.0,7200000,5555555555
3185,lavadoras soriana,6,0.0,2670000,5555555555
5591,tablet lenovo,6,0.0,970000,5555555555
8443,pinol negro,1,0.0,1730000,5555555555
5391,pantallas en liquidacion,12,0.0,330000,5555555555
5717,celular tcl 10 se precio,1,0.0,710000,5555555555
9181,repelente ricitos de oro,5,0.0,890000,5555555555
6855,yoplait kids,17,0.0,2030000,5555555555
7397,agua 237 ml,1,0.0,1580000,5555555555
5405,precios de pantallas en tienda,4,0.0,110000,5555555555
2598,secadora mabe,8,0.0,2350000,5555555555
6892,leche santa clara,84,0.0,3940000,5555555555
2490,eliptica proform sport e 2.0,2,0.0,480000,5555555555
5757,hp,229,0.0,13850000,5555555555
695,sensodyne,7,0.0,880000,5555555555
9471,frigobar,8,0.0,520000,5555555555
8713,fabuloso azul,10,0.0,10000,5555555555
4401,estufas baratas,57,0.0,1500000,5555555555
2009,nintendo switch lite,42,0.0,3470000,5555555555
2027,iphone 13,34,0.0,3040000,5555555555
3851,estufas mabe,23,0.0,620000,5555555555
792,hielera tienda,9,0.0,300000,5555555555
9137,play doh,264,0.0,5220000,5555555555
8785,pinol 5 litros,7,0.0,1010000,5555555555
6817,pierna y muslo de pollo,47,0.0,6280000,5555555555
9957,papel regio aires de lavanda,3,0.0,690000,5555555555
6168,blumen 525 ml precio,1,0.0,650000,5555555555
8176,yogurt litro,1,0.0,390000,5555555555
3844,estufas baratas,33,0.0,1310000,5555555555
7096,cloralex,30,0.0,1800000,5555555555
1653,estufa de 4 quemadores walmart,1,0.0,1420000,5555555555
8767,raid electrico liquido,6,0.0,160000,5555555555
467,servilletas desechables,1,0.0,5840000,5555555555
5304,lg tv 50 pulgadas 4k,1,0.0,350000,5555555555
2203,liquidaciones tienda,8,0.0,520000,5555555555
4365,estufa 6 hornillas,2,0.0,1620000,5555555555
3886,estufa de empotre,1,0.0,1520000,5555555555
1136,tech deck,7,0.0,140000,5555555555
8973,bateria de cocina t fal acero inoxidable,2,0.0,3010000,5555555555
5042,impresoras multifuncionales,7,0.0,110000,5555555555
3336,refrigeradores lg,118,0.0,6860000,5555555555
8167,benegastro,70,0.0,40000,5555555555
7496,be light,24,0.0,10000,5555555555
9800,shampoo pantene,5,0.0,1180000,5555555555
9180,chicolastic etapa 4,2,0.0,2900000,5555555555
7317,e pura garrafon,1,0.0,10000,5555555555
2920,ms1536gir lg,1,0.0,3430000,5555555555
495,papel petalo en tienda,6,0.0,340000,5555555555
6953,soriana,1,0.0,4440000,5555555555
6261,anthelios oil correct,3,0.0,250000,5555555555
5075,impresoras en tienda,5,0.0,260000,5555555555
6658,baileys de churro,1,0.0,10000,5555555555
5939,helado,3,0.0,400000,5555555555
1327,alimento humedo,1,0.0,1110000,5555555555
3744,refrigerador lg walmart,7,0.0,2410000,5555555555
8115,yogurt bebible lala,1,0.0,650000,5555555555
2388,plancha revlon,31,0.0,2230000,5555555555
2626,lavadoras walmart,12,0.0,2070000,5555555555
5022,fire tv,13,0.0,750000,5555555555
2752,frigobar walmart,16,0.0,330000,5555555555
1345,sobres para gato,4,0.0,170000,5555555555
1052,pantiprotectores kotex,17,0.0,10000,5555555555
3065,lavadora hisense,21,0.0,3200000,5555555555
9215,kleenbebé movilastic etapa 6,25,0.0,1070000,5555555555
3730,refrigerador 11 pies lg,2,0.0,16440000,5555555555
1955,estufa mabe 6 quemadores negra,8,0.0,5920000,5555555555
2384,plancha remington,127,0.0,400000,5555555555
5112,pantalla 75 pulgadas daewoo,2,0.0,10000,5555555555
8062,crema vegetal,1,0.0,10000,5555555555
8104,chantilly,30,0.0,390000,5555555555
9089,petalo,72,0.0,10000,5555555555
8875,toallas desinfectantes clorox,1,0.0,830000,5555555555
5444,smart tv 50 pulgadas precio,6,0.0,60000,5555555555
391,tienda en linea,146,0.0,2830000,5555555555
6170,dove men jabon,1,0.0,120000,5555555555
2582,estufa koblenz,4,0.0,1340000,5555555555
7685,pata de res picada,2,0.0,620000,5555555555
5021,ryzen,2,0.0,4070000,5555555555
709,spray melatonina dr teal's,1,0.0,80000,5555555555
2643,refrigerador duplex,9,0.0,20270000,5555555555
9769,yogurt lala fresa,3,0.0,280000,5555555555
641,crest anticaries 75 ml precio,1,0.0,940000,5555555555
8465,ambientador glade automático,1,0.0,300000,5555555555
5933,tortillas pan pita,1,0.0,1900000,5555555555
8456,liquido para planchar,1,0.0,1020000,5555555555
8794,raid laminitas,34,0.0,10000,5555555555
7212,agua 20l,1,0.0,2090000,5555555555
8271,sedal crema para peinar,1,0.0,750000,5555555555
8589,suavitel azul,10,0.0,240000,5555555555
7083,detergente,9,0.0,2410000,5555555555
5205,nintendo switch tienda,7,0.0,10000,5555555555
4766,roku refurbished,1,0.0,330000,5555555555
469,regio just 1,6,0.0,860000,5555555555
7427,first street agua mineral,1,0.0,560000,5555555555
896,arm hammer essentials,1,0.0,360000,5555555555
845,contorno de ojos kaba,1,0.0,600000,5555555555
9911,papel higiénico regio luxury almond touch,1,0.0,8690000,5555555555
436,raid mata chinches,11,0.0,570000,5555555555
2257,celulares,9,0.0,3020000,5555555555
3331,refrigeradores en city club,1,0.0,770000,5555555555
